,review_text,review_score
707265,pro pretty demo achieves low system specs con cards much story ... kinda repetititve expected type game price .. 10.99 cdn wtf overall 5/10 +2 demo +1 specs -1 story -2 price 5/10 ok shump nothing ground breaking. grab demo play get 90 better. books 2 3 game 11 thumbs sideways ... wait ' . ok since demo thumbs .,1
1731634, grind.png,1
5465498,key points bottom. game beta ' severely lacking content. also weird crafting system putting. things want require materials get chest rarely get really impolite players imo. whereareas league/smite grind eyeballs finally get much desired champion/god want game idea really get thing want. yes earn currency daily thing game limits way want know means time spend game stunted. learn crafting works sign dailies may get frustrated fact cant get items need. means ' gonna play game lot. terms gameplay game orcs must die. hallways put traps funnel enemies traps. problems though. example lot trap placement areas limited. ' really see many oppurtunities throw enemies edges stage traps. things set dopey way. like guaranteed go hallway stage trap set ' set way traps could put one ' . also ' extremely useful one time use baffles . ' say game terms disappointment alongside dungeon defenders 2 genre tries fit another poorly f2p market. ' actually quite skins already ' make lot sense considering little content . ' also lots missing stuff game. normally ' say ehn ' still development ' beta open beta means near release means content lacking lacking upon release. sense game fall wayside similar fashion dead island epidemic. would hope honestly game decently enjoyable pvp aspect brings game notch dungeon defenders 2 flexibility game even less content dd2. played modes game found deparment much enjoyed . possibly enjoyed siege something new feel offensive minion summoning could use refinement. problem seen games played half one player simply dc. pretty annoying get game new ' appear way replensih ranks players survival game. tl dr - frustrating system unlocking things lack content mean game may live long. key reasoning behind review -crafting system frustrating turn new players ' enough unlock satisfy long term players. - less average content game near release. - game lacks certain level depth previous games placeable minions stage traps lackluster best.,-1
3753495,cant find match ,-1
3832241, really fun. takes mind idiots society sucky outside world. like spiderman might like game .,1
128614,one best 2d games time. u waiting buy ... buy ,1
2395898, get refund really ' thought . though interesting concept.,-1
3660083,great game nominated best game within game one ... gwent ,1
5729158,great game little money favour buy game prepared lose 100s hours life,1
317994, fun may seem old 2004. one best rpg' ever much questing loot dragons sweet secrets cool weapons skills combo skills etc. even mentioning extra tons hours quests content sacred underworld. game best rpg year award released. awesome worth buying 10.,1
4328724,really creepy addicting gaben approves,1
621256,' like gta gta took seriously sprinkles contra beat-em- platforming hybrids. also filled 80' pop culture references. though almost many heh ,1
522839,well.. could call hitman addiction instead quite addictive game definitely one favorites. prepared spent hours single mission worth . visuals stunning lots cinematics separates various missions. game long challenges play main story. would definitely recommend one.,1
1057142,' like mutant league football meets chess ,1
3952776, must way everybirdie possible.,1
937577,best mario kart alternate steam. good racing game . within 1 race land air water. people still play multiplayer singleplayer still fun .,1
3312796, great players like tf2 tryhards,1
5937213, best chef ,1
1172723, recomend game anyone wants bad guy. see cop bang hes dead oh look pretty baby bang wow pay funera costs good job. fun game,1
2382997,' much see video game wwi. enjoy red orchestra series enjoy verdun ' familiar style gameplay ' take long getting used . although bugs -game ' work--progress like example registering hits enemy sometimes work much handicaps gameplay. great graphics scenery get pretty immersed . ' great game.,1
